
139 (False) 피에스텍(종가:4535) 97631176717 - 18168523573 > 89200017005 * 1 ?(DIV:3.31, BPS: 7280, PER: 34.62, EPS: 131, PBR: 0.6229697802197801)
140 (False) 고려제강(종가:14900) 824118431496 - 767260637593 > 298000000000 * 1 ?(DIV:2.35, BPS: 68831, PER: 29.86, EPS: 499, PBR: 0.21647426305007916)
141 (False) 롯데푸드(종가:326000) 615388493550 - 579913946754 > 368989620000 * 1 ?(DIV:3.68, BPS: 625100, PER: 7.9, EPS: 41242, PBR: 0.5212154855223164)
142 (False) 삼일기업공사(종가:4115) 0 - 0 > 51026000000 * 1 ?(DIV:2.43, BPS: 4744, PER: 15.53, EPS: 265, PBR: 0.867506323777403)
143 (False) 아세아제지(종가:37500) 272809411755 - 246468807428 > 335868825000 * 1 ?(DIV:1.6, BPS: 65302, PER: 5.47, EPS: 6860, PBR: 0.5746255857400998)
144 (False) 한진(종가:48400) 497589387484 - 2515250806861 > 723465195200 * 1 ?(DIV:1.03, BPS: 72343, PER: 0.0, EPS: 0, PBR: 0.0)
145 (False) 넥센타이어(종가:5840) 1108977353629 - 1908908573296 > 570380401680 * 1 ?(DIV:1.8, BPS: 14921, PER: 5.07, EPS: 1153, PBR: 0.39177736076670466)
146 (False) 넥센타이어1우B(종가:2605) 0 - 0 > 16932500000 * 1 ?(DIV:4.22, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
147 (False) SH에너지화학(종가:842) 73566055885 - 27449508596 > 93574600660 * 1 ?(DIV:0.0, BPS: 876, PER: 0.0, EPS: 0, PBR: 0.0)
148 (False) KCC(종가:170000) 0 - 0 > 1510700070000 * 1 ?(DIV:3.24, BPS: 421723, PER: 0.0, EPS: 0, PBR: 0.0)
149 (False) 한독(종가:31750) 342387174282 - 446241507295 > 436992172750 * 1 ?(DIV:0.87, BPS: 24757, PER: 12.48, EPS: 2544, PBR: 1.2824300197923821)
150 (False) 범양건영(종가:5200) 0 - 79930630981 > 129126306400 * 1 ?(DIV:0.0, BPS: 2819, PER: 6.55, EPS: 794, PBR: 1.84487406881873)
151 (False) 세기상사(종가:61600) 0 - 0 > 25107667200 * 1 ?(DIV:0.0, BPS: 55045, PER: 0.0, EPS: 0, PBR: 0.0)
152 (False) 삼익악기(종가:1440) 206354271337 - 408736813953 > 130364517600 * 1 ?(DIV:3.47, BPS: 2478, PER: 8.83, EPS: 163, PBR: 0.5808272800645682)
153 (True) 화성산업(종가:12450) 331915904317 - 165964901152 > 155012460000 * 1 ?(DIV:4.02, BPS: 29797, PER: 19.64, EPS: 634, PBR: 0.4178863643991006)
154 (False) 조흥(종가:181500) 0 - 0 > 108900000000 * 1 ?(DIV:3.31, BPS: 215770, PER: 13.88, EPS: 13076, PBR: 0.8411497427816657)
155 (False) 제일파마홀딩스(종가:25500) 340526228887 - 385601534554 > 407320552500 * 1 ?(DIV:0.27, BPS: 24634, PER: 0.0, EPS: 0, PBR: 0.0)
156 (False) 오리엔트바이오(종가:1365) 0 - 0 > 161848003590 * 1 ?(DIV:0.0, BPS: 510, PER: 0.0, EPS: 0, PBR: 0.0)
157 (False) 한탑(종가:3350) 48838889093 - 102237904749 > 74703164200 * 1 ?(DIV:0.0, BPS: 1573, PER: 0.0, EPS: 0, PBR: 0.0)
158 (False) 동일제강(종가:2350) 0 - 0 > 35250000000 * 1 ?(DIV:0.43, BPS: 8703, PER: 31.76, EPS: 74, PBR: 0.27004940825002877)
159 (False) 신일전자(종가:1865) 0 - 0 > 132503626665 * 1 ?(DIV:1.07, BPS: 978, PER: 30.57, EPS: 61, PBR: 1.906717791411043)
160 (False) TCC스틸(종가:4110) 158431862781 - 204513461223 > 94530000000 * 1 ?(DIV:0.73, BPS: 5067, PER: 17.87, EPS: 230, PBR: 0.8111505821985396)
161 (False) 국제약품(종가:10100) 55035965427 - 75794943110 > 185845252000 * 1 ?(DIV:0.0, BPS: 3311, PER: 0.0, EPS: 0, PBR: 0.0)
